timestamp, humandate, lat, lon, groundspeed, altitude, PID, SO2 A4 [WE3], SO2 A4 [AE3], O3 A4 [WE2], O3 A4 [AE2], NO2 A4 [WE1], NO2 A4 [AE1], TEMP [PT+], SO2ppb, O3ppb, NO2ppb, Temp'C, spec, spechumid, windspeed, winddir, soundenv, soundgate, outsidetemp, outsidehumid, rpiTempC, rpi%diskused, rpidiskavail, rpiload, networkup
1410262484,2014-09-09 12:34:44,,,,,,,,,,,,,,,,,,,,,,,,,46.5'C,85%,234M,0.38|0.20|0.0,
1410262486,2014-09-09 12:34:46,,,,,41.9980411361,291.478942214,278.315377081,440.509304603,433.457394711,343.349657199,315.455435847,321.25367287,0,4.303406246148086,53.120034825092574,23,,,,,,,,,,,,,
1410262488,2014-09-09 12:34:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1410262490,2014-09-09 12:34:50,,,,,41.8413320274,291.635651322,278.315377081,431.733594515,419.666993144,336.141038198,305.426052889,321.410381978,0,20.740450538296276,64.84419777379625,23,,,,,,,,,,,,,
1410262494,2014-09-09 12:34:54,,,,,41.8413320274,296.80705191,278.315377081,440.509304603,429.069539667,343.036238981,317.649363369,321.25367287,4.621728239171186,14.704247831925843,47.054811912685146,23,,,,,,,,,,,,,
1410262498,2014-09-09 12:34:58,,,,,41.8413320274,295.710088149,278.315377081,436.434867777,427.345739471,341.93927522,317.649363369,321.25367287,1.5914416065745458,11.245039359481517,45.02339754046295,23,,,,,,,,,,,,,
1410262503,2014-09-09 12:35:03,,,,,41.8413320274,300.881488737,278.315377081,431.263467189,419.510284035,336.767874633,314.045053869,321.25367287,15.877078589999915,20.24130300777778,44.457503536759255,23,,,,,,,,,,,,,
1410262505,2014-09-09 12:35:05,,,,,,,,,,,,,,,,,,,,,,,,,45.5'C,85%,234M,0.70|0.29|0.1,
1410262507,2014-09-09 12:35:07,,,,,41.8413320274,295.55337904,278.315377081,453.359451518,429.853085211,343.819784525,317.492654261,321.25367287,1.1585435154142723,36.64352305170371,48.89759494935186,23,,,,,,,,,,,,,
1410262511,2014-09-09 12:35:11,,,,,41.8413320274,296.963761019,278.315377081,447.874632713,424.681684623,338.805093046,314.045053869,321.25367287,5.054626330331459,38.74458591770361,,,,,,,,,,,,,,,1
1410262512,2014-09-09 12:35:12,,,,,,,,,,,,,,,48.230130227500005,23,,,,,,,,,,,,,
1410262516,2014-09-09 12:35:16,,,,,41.8413320274,295.55337904,278.158667973,450.381978452,425.935357493,342.879529873,316.552399608,321.25367287,1.9464180362983996,40.41614974251845,49.50701926333344,23,,,,,,,,,,,,,
1410262520,2014-09-09 12:35:20,,,,,41.8413320274,289.755142018,278.315377081,463.702252693,432.36043095,344.289911851,318.432908913,321.25367287,0,49.85352051296289,47.41756447861109,23,,,,,,,,,,,,,
1410262524,2014-09-09 12:35:24,,,,,42.624877571,305.269343781,278.315377081,422.331047992,405.719882468,343.036238981,323.6043095,321.25367287,27.998225120386632,36.38814524622223,32.16744658518518,23,,,,,,,,,,,,,
1410262526,2014-09-09 12:35:26,,,,,,,,,,,,,,,,,,,,,,,,,45.5'C,85%,234M,0.63|0.30|0.1,
1410262528,2014-09-09 12:35:28,,,,,41.8413320274,297.904015671,278.315377081,447.091087169,425.465230167,341.93927522,328.775710088,321.096963761,7.652014871767983,35.436282509703645,17.207530742963023,23,,,,,,,,,,,,,
1410262533,2014-09-09 12:35:33,,,,,41.9980411361,303.388834476,278.315377081,437.21841332,422.801175318,324.701273262,310.28403526,320.940254652,22.803448034751337,23.46834983881488,31.514491964814773,23,,,,,,,,,,,,,
1410262534,2014-09-09 12:35:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1410262538,2014-09-09 12:35:38,,,,,41.8413320274,295.083251714,278.315377081,428.285994123,426.092066601,342.095984329,319.373163565,320.783545544,0,0,41.00409910416655,23,,,,,,,,,,,,,
1410262542,2014-09-09 12:35:42,,,,,41.9980411361,297.120470127,278.315377081,447.717923604,431.576885406,346.483839373,322.037218413,320.783545544,5.487524418729174,22.110204230222323,42.46961947305559,23,,,,,,,,,,,,,
1410262546,2014-09-09 12:35:46,,,,,,,,,,,,,,,,,,,,,,,,,44.4'C,85%,234M,1.09|0.43|0.1,
1410262547,2014-09-09 12:35:47,,,,,41.6846229187,292.889324192,278.315377081,452.262487757,434.554358472,329.559255632,298.530852106,320.783545544,0,23.468349838592566,69.89371349796292,23,,,,,,,,,,,,,
1410262551,2014-09-09 12:35:51,,,,,41.8413320274,295.083251714,278.315377081,456.180215475,432.517140059,348.521057786,322.664054848,320.783545544,0,35.552363332370426,44.67515507629629,23,,,,,,,,,,,,,
1410262555,2014-09-09 12:35:55,,,,,41.52791381,288.18805093,278.158667973,456.650342801,441.136141038,332.850146915,333.006856024,320.783545544,0,15.992744948814838,0,23,,,,,,,,,,,,,
1410262557,2014-09-09 12:35:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1410262559,2014-09-09 12:35:59,,,,,41.6846229187,302.135161606,278.315377081,475.925563173,417.316356513,,,,,,,,,,,,,,,,,,,,
1410262560,2014-09-09 12:36:00,,,,,,,,,,333.790401567,309.813907933,320.783545544,19.340263310994427,108.14930895622217,49.52152936564816,23,,,,,,,,,,,,,
1410262564,2014-09-09 12:36:04,,,,,41.52791381,289.285014691,278.315377081,491.909892262,430.793339863,338.491674829,322.977473066,320.783545544,0,105.80447636548146,25.318678129444358,23,,,,,,,,,,,,,
1410262567,2014-09-09 12:36:07,,,,,,,,,,,,,,,,,,,,,,,,,44.4'C,85%,234M,1.15|0.48|0.2,
1410262568,2014-09-09 12:36:08,,,,,41.9980411361,290.69539667,278.315377081,559.608227228,429.696376102,347.110675808,318.432908913,320.783545544,0,233.77197373600006,52.64120143601849,23,,,,,,,,,,,,,
1410262572,2014-09-09 12:36:12,,,,,41.8413320274,304.485798237,278.315377081,471.694417238,418.256611166,319.686581783,308.403525955,320.783545544,25.83373466734798,98.08510175096295,26.929299525462927,23,,,,,,,,,,,,,
1410262576,2014-09-09 12:36:16,,,,,41.8413320274,305.426052889,278.315377081,441.292850147,422.64446621,333.320274241,311.067580803,320.783545544,28.431123208784502,31.385061848518518,45.516741031388875,23,,,,,,,,,,,,,
1410262581,2014-09-09 12:36:21,,,,,41.6846229187,298.844270323,278.315377081,435.964740451,420.920666014,339.275220372,312.948090108,320.783545544,10.249403413204348,25.604236950148156,51.84314578925928,23,,,,,,,,,,,,,1
1410262585,2014-09-09 12:36:25,,,,,41.8413320274,298.06072478,278.315377081,429.853085211,424.054848188,340.999020568,315.768854065,320.783545544,8.0849129629281,6.857184315481509,47.98345848194436,23,,,,,,,,,,,,,
1410262588,2014-09-09 12:36:28,,,,,,,,,,,,,,,,,,,,,,,,,44.4'C,85%,234M,1.66|0.67|0.2,
1410262589,2014-09-09 12:36:29,,,,,41.3712047013,297.277179236,278.315377081,434.554358472,423.741429971,341.312438786,316.238981391,320.783545544,5.920422509889447,16.306163165037013,47.388544274351844,23,,,,,,,,,,,,,
1410262594,2014-09-09 12:36:34,,,,,41.6846229187,300.254652302,278.315377081,432.673849167,423.741429971,338.491674829,314.515181195,320.783545544,14.145486228121536,12.82373852614817,46.474407806944335,23,,,,,,,,,,,,,
1410262598,2014-09-09 12:36:38,,,,,41.6846229187,298.374142997,278.315377081,433.300685602,427.50244858,340.215475024,315.298726738,320.783545544,8.950709142486087,5.069539665925851,47.707766532777704,23,,,,,,,,,,,,,
1410262603,2014-09-09 12:36:43,,,,,42.624877571,297.747306562,278.315377081,437.375122429,428.599412341,325.798237023,313.574926543,320.783545544,7.219116780607709,10.014582652814779,25.31867812953705,23,,,,,,,,,,,,,
1410262604,2014-09-09 12:36:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1410262607,2014-09-09 12:36:47,,,,,40.9010773751,296.180215475,278.315377081,421.234084231,419.510284035,348.677766895,311.067580803,320.783545544,2.8901358772928076,1.6683716040741057,73.95654224249998,23,,,,,,,,,,,,,
1410262609,2014-09-09 12:36:49,,,,,,,,,,,,,,,,,,,,,,,,,44.4'C,85%,234M,1.55|0.70|0.2,
1410262612,2014-09-09 12:36:52,,,,,41.52791381,292.262487757,278.315377081,429.853085211,424.838393732,342.252693438,317.179236043,320.783545544,0,4.999891174148195,46.77911996287035,23,,,,,,,,,,,,,
1410262615,2014-09-09 12:36:55,,,,,41.8413320274,291.94906954,278.315377081,442.233104799,425.621939275,338.805093046,313.88834476,320.783545544,0,26.068560235185192,48.62190300000005,23,,,,,,,,,,,,,
1410262619,2014-09-09 12:36:59,,,,,41.9980411361,293.202742409,278.315377081,449.598432909,425.778648384,335.357492654,312.164544564,320.783545544,0,39.33659810644442,46.54695831962967,23,,,,,,,,,,,,,
1410262623,2014-09-09 12:37:03,,,,,41.9980411361,292.419196866,278.315377081,470.440744368,423.271302644,339.118511263,316.552399608,320.783545544,0,83.87680922903708,42.54216998555565,23,,,,,,,,,,,,,
1410262627,2014-09-09 12:37:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1410262628,2014-09-09 12:37:08,,,,,41.8413320274,293.672869736,278.315377081,461.66503428,422.64446621,336.767874633,314.985308521,320.783545544,0,69.1113287614814,42.10686690675934,23,,,,,,,,,,,,,
1410262629,2014-09-09 12:37:09,,,,,,,,,,,,,,,,,,,,,,,,,44.4'C,85%,234M,1.33|0.71|0.2,
1410262632,2014-09-09 12:37:12,,,,,41.8413320274,298.530852106,278.158667973,442.389813908,423.271302644,336.297747307,314.515181195,320.783545544,10.171481754530488,31.930641710518525,42.41157906249995,23,,,,,,,,,,,,,
1410262636,2014-09-09 12:37:16,,,,,41.9980411361,298.687561214,278.315377081,438.315377081,420.607247796,336.924583741,313.731635651,320.783545544,9.816505322044232,30.70018500392588,45.53125113361115,23,,,,,,,,,,,,,
1410262640,2014-09-09 12:37:20,,,,,41.8413320274,296.650342801,278.315377081,443.016650343,423.428011753,337.551420176,311.694417238,320.783545544,4.1888301480110695,32.71999129474065,51.78510537907404,23,,,,,,,,,,,,,
1410262644,2014-09-09 12:37:24,,,,,41.8413320274,296.493633692,278.315377081,432.203721841,420.293829579,339.118511263,314.358472086,320.626836435,3.7559320568507957,20.125222184963025,48.02698879055557,23,,,,,,,,,,,,,
1410262649,2014-09-09 12:37:29,,,,,41.8413320274,295.396669931,278.315377081,454.142997062,422.174338883,340.372184133,314.671890304,320.783545544,0.7256454242541558,56.296006095851816,49.56505967148155,23,,,,,,,,,,,,,
1410262650,2014-09-09 12:37:30,,,,,,,,,,,,,,,,,,,,,,,,,43.9'C,85%,234M,1.48|0.78|0.3,
1410262651,2014-09-09 12:37:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1410262653,2014-09-09 12:37:33,,,,,41.8413320274,296.963761019,278.315377081,444.897159647,423.271302644,340.528893242,316.082272282,320.783545544,5.054626330331459,36.573874560518554,46.3293067801851,23,,,,,,,,,,,,,
1410262657,2014-09-09 12:37:37,,,,,41.8413320274,295.866797258,278.315377081,435.181194907,423.114593536,342.252693438,315.612144956,320.626836435,2.024339697734819,18.952805890592693,50.69684768037033,23,,,,,,,,,,,,,
1410262662,2014-09-09 12:37:42,,,,,44.1919686582,295.866797258,278.315377081,432.517140059,421.39079334,342.566111655,315.298726738,320.626836435,2.024339697734819,18.10541589592586,52.06079733092582,23,,,,,,,,,,,,,
1410262666,2014-09-09 12:37:46,,,,,41.6846229187,297.277179236,278.315377081,423.898139079,420.293829579,341.312438786,315.768854065,320.626836435,5.920422509889447,4.744513366444455,48.56386258935173,23,,,,,,,,,,,,,
1410262670,2014-09-09 12:37:50,,,,,41.8413320274,293.986287953,278.315377081,440.195886386,423.271302644,338.491674829,315.768854065,320.626836435,0,27.867812966074037,43.34022563194433,23,,,,,,,,,,,,,
1410262671,2014-09-09 12:37:51,,,,,,,,,,,,,,,,,,,,,,,,,43.9'C,85%,234M,1.27|0.77|0.3,
1410262675,2014-09-09 12:37:55,,,,,41.9980411361,292.575905975,278.315377081,450.852105779,420.13712047,341.93927522,313.731635651,320.626836435,0,55.03072514333329,54.817716835463045,23,,,,,,,,,,,,,1
1410262679,2014-09-09 12:37:59,,,,,41.8413320274,298.530852106,278.315377081,442.546523017,423.741429971,340.842311459,311.851126347,320.626836435,9.38360723364636,31.106467878000043,57.48757572324071,23,,,,,,,,,,,,,
1410262683,2014-09-09 12:38:03,,,,,41.9980411361,295.710088149,278.315377081,450.381978452,421.704211557,340.999020568,314.045053869,320.626836435,1.5914416065745458,50.4455327019259,52.29295897194439,23,,,,,,,,,,,,,
1410262687,2014-09-09 12:38:07,,,,,41.9980411361,294.926542605,278.158667973,440.979431929,422.487757101,340.058765916,313.88834476,320.626836435,0.2148256744200215,31.176116369851826,50.943519425925984,23,,,,,,,,,,,,,
1410262691,2014-09-09 12:38:11,,,,,41.6846229187,299.000979432,278.315377081,426.562193928,426.24877571,339.118511263,312.321253673,320.626836435,,,,,,,,,,,,,,,,,
1410262692,2014-09-09 12:38:12,,,,,,,,,,,,,10.682301504364622,0,53.120034823055576,23,,,,,,,,,43.9'C,85%,234M,1.47|0.85|0.3,
1410262696,2014-09-09 12:38:16,,,,,41.8413320274,294.926542605,278.315377081,433.927522037,421.860920666,340.215475024,311.851126347,320.626836435,,,,,,,,,,,,,,,,,
1410262697,2014-09-09 12:38:17,,,,,,,,,,,,,0,19.60285848985182,56.3267675102778,23,,,,,,,,,,,,,
1410262698,2014-09-09 12:38:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1410262701,2014-09-09 12:38:21,,,,,41.8413320274,296.023506366,278.315377081,445.680705191,424.838393732,340.528893242,312.948090108,320.626836435,2.457237786132534,34.31029854451858,54.164762215185206,23,,,,,,,,,,,,,
1410262705,2014-09-09 12:38:25,,,,,41.8413320274,293.359451518,278.315377081,443.016650343,424.368266405,340.528893242,312.63467189,320.626836435,0,30.491239527037035,54.94830776018516,23,,,,,,,,,,,,,
1410262709,2014-09-09 12:38:29,,,,,41.6846229187,292.575905975,278.315377081,439.412340842,422.64446621,338.648383937,314.045053869,320.626836435,,,,,,,,,,,,,,,,,
1410262710,2014-09-09 12:38:30,,,,,,,,,,,,,0,27.902637209629567,47.93992817379627,23,,,,,,,,,,,,,
1410262713,2014-09-09 12:38:33,,,,,,,,,,,,,,,,,,,,,,,,,43.3'C,85%,234M,1.60|0.94|0.4,
1410262714,2014-09-09 12:38:34,,,,,41.8413320274,297.590597453,278.315377081,444.897159647,421.704211557,340.999020568,312.791380999,320.626836435,6.786218689447436,40.288460840814835,55.4271411469444,23,,,,,,,,,,,,,
1410262718,2014-09-09 12:38:38,,,,,41.8413320274,293.202742409,278.315377081,452.889324192,424.368266405,339.745347698,312.948090108,320.626836435,0,48.77396887703708,52.713751948518556,23,,,,,,,,,,,,,
1410262721,2014-09-09 12:38:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1410262722,2014-09-09 12:38:42,,,,,41.6846229187,292.419196866,278.315377081,440.195886386,422.017629775,341.155729677,312.321253673,320.626836435,0,30.839481988888878,56.89266151564816,23,,,,,,,,,,,,,
1410262726,2014-09-09 12:38:46,,,,,41.6846229187,297.747306562,278.315377081,436.121449559,422.331047992,341.782566112,311.694417238,320.626836435,7.219116780607709,22.551311350444458,59.62056081611101,23,,,,,,,,,,,,,
1410262731,2014-09-09 12:38:51,,,,,41.6846229187,296.023506366,278.315377081,438.628795299,422.801175318,342.095984329,315.298726738,320.626836435,2.457237786132534,26.080168318444443,51.19019117166655,23,,,,,,,,,,,,,
1410262735,2014-09-09 12:38:55,,,,,,,,,,,,,,,,,,,,,,,,,44.4'C,85%,234M,1.44|0.95|0.4,
1410262737,2014-09-09 12:38:57,,,,,41.8413320274,296.650342801,278.315377081,431.733594515,423.741429971,342.722820764,310.754162586,320.626836435,4.1888301480110695,11.082526207629611,63.712409764629626,23,,,,,,,,,,,,,
1410262743,2014-09-09 12:39:03,,,,,41.6846229187,296.650342801,278.315377081,433.143976494,420.293829579,342.095984329,313.418217434,320.626836435,4.1888301480110695,21.866434505333416,55.891464431666655,23,,,,,,,,,,,,,
1410262748,2014-09-09 12:39:08,,,,,,,,,,,,,,,,,,,,,,,,,43.3'C,85%,234M,2.00|1.08|0.4,
1410262749,2014-09-09 12:39:09,,,,,41.6846229187,296.963761019,278.315377081,432.517140059,423.114593536,339.58863859,309.813907933,320.626836435,5.054626330331459,14.019370986888923,60.25900533416671,23,,,,,,,,,,,,,1
1410262750,2014-09-09 12:39:10,,,,,41.6846229187,296.023506366,278.315377081,426.718903036,421.077375122,339.118511263,312.164544564,320.626836435,2.457237786132534,8.110857184888888,53.511807595555624,23,,,,,,,,,,,,,
1410262753,2014-09-09 12:39:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1410262755,2014-09-09 12:39:15,,,,,41.6846229187,294.769833497,278.315377081,427.659157689,421.39079334,340.685602351,312.164544564,320.626836435,0,9.109152247777708,56.41382812888893,23,,,,,,,,,,,,,
1410262756,2014-09-09 12:39:16,,,,,,,,,,,,,,,,,,,,,,,,,44.4'C,85%,234M,2.46|1.21|0.5,
1410262760,2014-09-09 12:39:20,,,,,41.6846229187,295.083251714,278.315377081,429.539666993,422.174338883,342.095984329,312.164544564,320.626836435,0,10.734283745851855,59.02564660666666,23,,,,,,,,,,,,,
1410262764,2014-09-09 12:39:24,,,,,41.6846229187,295.239960823,278.315377081,437.21841332,421.547502449,340.528893242,312.321253673,320.626836435,0.29274733585628404,26.440018861629724,55.731853302685145,23,,,,,,,,,,,,,
1410262768,2014-09-09 12:39:28,,,,,41.6846229187,293.046033301,278.315377081,442.07639569,421.547502449,339.431929481,310.28403526,320.626836435,0,35.436282509777875,58.793484962962964,23,,,,,,,,,,,,,
1410262773,2014-09-09 12:39:33,,,,,41.8413320274,295.239960823,278.158667973,440.352595495,422.957884427,338.805093046,309.657198825,320.626836435,1.0806218567404116,28.900932274888866,59.199767837499984,23,,,,,,,,,,,,,1
1410262777,2014-09-09 12:39:37,,,,,,,,,,,,,,,,,,,,,,,,,44.4'C,,,,
1410262778,2014-09-09 12:39:38,,,,,41.6846229187,294.769833497,278.315377081,429.853085211,420.920666014,340.215475024,314.358472086,320.626836435,0,14.286356876074073,50.058403162777765,23,,,,,,,,,,85%,234M,1.99|1.18|0.5,
1410262782,2014-09-09 12:39:42,,,,,41.8413320274,292.105778648,278.315377081,443.33006856,422.957884427,338.33496572,313.574926543,320.626836435,0,34.41477128414807,48.53484238324075,23,,,,,,,,,,,,,
1410262786,2014-09-09 12:39:46,,,,,41.0577864838,294.142997062,278.315377081,441.449559256,420.293829579,340.215475024,312.164544564,320.626836435,0,37.24714332385188,55.54322196777782,23,,,,,,,,,,,,,
1410262791,2014-09-09 12:39:51,,,,,41.52791381,293.986287953,278.315377081,448.658178257,423.741429971,340.372184133,314.515181195,320.626836435,0,42.42434795207402,49.956832443981455,23,,,,,,,,,,,,,
1410262796,2014-09-09 12:39:56,,,,,41.6846229187,294.29970617,278.315377081,469.187071499,427.659157689,342.095984329,317.492654261,320.626836435,0,71.15435121681489,45.70537236416666,23,,,,,,,,,,,,,
1410262797,2014-09-09 12:39:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1410262798,2014-09-09 12:39:58,,,,,,,,,,,,,,,,,,,,,,,,,44.4'C,85%,234M,1.85|1.23|0.5,
1410262800,2014-09-09 12:40:00,,,,,43.8785504407,297.120470127,278.158667973,438.785504407,415.905974535,335.82761998,305.739471107,320.626836435,6.275398939613301,42.71455000407415,63.48024812138893,23,,,,,,,,,,,,,
1410262805,2014-09-09 12:40:05,,,,,41.8413320274,293.046033301,278.315377081,435.651322233,420.920666014,340.058765916,312.948090108,320.626836435,0,25.023832842740678,53.29415605592604,23,,,,,,,,,,,,,
1410262809,2014-09-09 12:40:09,,,,,41.6846229187,294.613124388,278.315377081,433.770812929,419.196865818,338.491674829,312.791380999,320.626836435,0,25.627453114740735,50.78390829694437,23,,,,,,,,,,,,,
1410262813,2014-09-09 12:40:13,,,,,42.9382957884,292.262487757,278.315377081,445.8374143,419.980411361,336.611165524,309.500489716,320.626836435,0,46.115718070222194,55.52871186555554,23,,,,,,,,,,,,,
1410262817,2014-09-09 12:40:17,,,,,41.9980411361,291.008814887,278.315377081,465.269343781,420.450538688,342.409402547,311.067580803,320.626836435,0,80.9863967784444,62.348460116574095,23,,,,,,,,,,,,,
1410262818,2014-09-09 12:40:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1410262819,2014-09-09 12:40:19,,,,,,,,,,,,,,,,,,,,,,,,,43.3'C,85%,234M,1.64|1.21|0.5,
1410262822,2014-09-09 12:40:22,,,,,42.1547502449,290.381978452,278.315377081,444.58374143,424.054848188,337.708129285,312.791380999,320.626836435,0,34.136177313629595,49.33289803027772,23,,,,,,,,,,,,,
1410262826,2014-09-09 12:40:26,,,,,42.4681684623,293.672869736,278.158667973,430.636630754,420.293829579,337.394711068,310.910871694,320.626836435,0,17.223201653481553,53.453767187222255,23,,,,,,,,,,,,,
1410262830,2014-09-09 12:40:30,,,,,37.9236043095,296.80705191,278.315377081,437.845249755,421.077375122,338.648383937,310.127326151,320.626836435,,,,,,,,,,,,,,,,,
1410262831,2014-09-09 12:40:31,,,,,,,,,,,,,4.621728239171186,28.71520296081486,57.73424746879636,23,,,,,,,,,,,,,
1410262835,2014-09-09 12:40:35,,,,,42.3114593536,294.769833497,278.315377081,436.904995103,422.801175318,340.058765916,311.851126347,320.626836435,0,22.887945733259233,56.036565458426,23,,,,,,,,,,,,,
1410262839,2014-09-09 12:40:39,,,,,41.6846229187,295.239960823,278.315377081,424.211557297,417.002938296,336.611165524,307.306562194,320.626836435,,,,,,,,,,,,,,,,,
1410262840,2014-09-09 12:40:40,,,,,,,,,,,,,0.29274733585628404,13.12554866318515,61.013530670555596,23,,,,,,,,,44.4'C,85%,234M,1.17|1.14|0.5,
1410262842,2014-09-09 12:40:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1410262844,2014-09-09 12:40:44,,,,,167.835455436,297.433888345,278.315377081,420.293829579,419.510284035,333.47698335,307.619980411,320.626836435,6.353320601049721,0,54.42594406509268,23,,,,,,,,,,,,,
1410262848,2014-09-09 12:40:48,,,,,37.7668952008,294.142997062,278.158667973,417.786483839,417.629774731,338.178256611,310.127326151,320.626836435,0,0,56.86364130953709,23,,,,,,,,,,,,,
1410262852,2014-09-09 12:40:52,,,,,40.9010773751,296.023506366,278.315377081,413.555337904,419.040156709,336.141038198,310.910871694,320.626836435,2.457237786132534,0,51.13215076129632,23,,,,,,,,,,,,,
1410262856,2014-09-09 12:40:56,,,,,183.976493634,295.083251714,278.315377081,426.092066601,422.331047992,338.491674829,310.597453477,320.626836435,,,,,,,,,,,,,,,,,
1410262857,2014-09-09 12:40:57,,,,,,,,,,,,,0,3.978379946740783,56.26872710194443,23,,,,,,,,,,,,,
1410262861,2014-09-09 12:41:01,,,,,43.0950048972,296.650342801,278.315377081,430.009794319,419.510284035,330.029382958,307.619980411,320.626836435,4.1888301480110695,17.91968658185185,48.04149889472226,23,,,,,,,,,43.3'C,85%,233M,1.11|1.13|0.5,
1410262866,2014-09-09 12:41:06,,,,,44.1919686582,293.986287953,278.158667973,426.24877571,419.823702253,332.850146915,310.597453477,320.626836435,0,10.211920048444425,45.82145318712963,23,,,,,,,,,,,,,1
1410262870,2014-09-09 12:41:10,,,,,41.8413320274,297.277179236,278.158667973,426.718903036,419.823702253,332.22331048,314.671890304,320.626836435,6.708297030773575,11.0825262077036,34.474552906666716,23,,,,,,,,,,,,,
1410262874,2014-09-09 12:41:14,,,,,48.8932419197,293.986287953,278.315377081,420.607247796,420.293829579,330.186092067,308.403525955,320.470127326,0,0,46.37283708842588,23,,,,,,,,,,,,,
1410262878,2014-09-09 12:41:18,,,,,24.916748286,290.225269344,278.315377081,434.554358472,422.331047992,329.559255632,311.067580803,320.470127326,0,19.64929081896299,38.55189175546291,23,,,,,,,,,,,,,
1410262882,2014-09-09 12:41:22,,,,,,,,,,,,,,,,,,,,,,,,,43.3'C,85%,233M,1.14|1.13|0.5,
1410262883,2014-09-09 12:41:23,,,,,42.4681684623,295.710088149,278.315377081,442.859941234,418.413320274,333.633692458,312.164544564,320.470127326,1.5914416065745458,44.316465339407436,43.35473573444446,23,,,,,,,,,,,,,
1410262887,2014-09-09 12:41:27,,,,,41.8413320274,296.336924584,278.315377081,437.688540646,417.473065622,329.245837414,309.03036239,320.470127326,3.3230339684529238,36.968549351555566,43.064533680555556,23,,,,,,,,,,,,,
1410262888,2014-09-09 12:41:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1410262891,2014-09-09 12:41:31,,,,,41.9980411361,294.926542605,278.315377081,448.031341822,420.607247796,327.835455436,310.28403526,320.470127326,0,48.692712302074014,37.31853302777782,23,,,,,,,,,,,,,
1410262896,2014-09-09 12:41:36,,,,,66.9147894221,296.650342801,278.315377081,433.143976494,418.8834476,328.305582762,314.985308521,320.470127326,4.1888301480110695,25.20956215925926,26.435956034537035,23,,,,,,,,,,,,,
1410262900,2014-09-09 12:41:40,,,,,38.5504407444,296.963761019,278.315377081,421.234084231,419.353574927,321.723800196,309.03036239,320.470127326,5.054626330331459,2.039830230444413,29.13483512870374,23,,,,,,,,,,,,,
1410262903,2014-09-09 12:41:43,,,,,,,,,,,,,,,,,,,,,,,,,43.3'C,85%,233M,1.35|1.19|0.6,
1410262904,2014-09-09 12:41:44,,,,,40.430950049,293.202742409,278.315377081,432.047012733,419.196865818,330.029382958,308.560235064,320.470127326,0,22.435230529555525,45.69086226222224,23,,,,,,,,,,,,,
1410262909,2014-09-09 12:41:49,,,,,41.2144955926,291.165523996,278.315377081,444.113614104,421.077375122,330.812928501,307.149853085,320.470127326,0,40.32328508859268,50.66782747453696,23,,,,,,,,,,,,,
1410262911,2014-09-09 12:41:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1410262913,2014-09-09 12:41:53,,,,,38.8638589618,296.80705191,278.158667973,434.397649363,421.547502449,330.499510284,309.343780607,320.470127326,5.409602760055313,21.216381904222324,44.60260456398151,23,,,,,,,,,,,,,
1410262917,2014-09-09 12:41:57,,,,,41.3712047013,295.239960823,278.315377081,450.225269344,422.017629775,331.126346719,313.104799216,320.470127326,0.29274733585628404,49.41241339259266,36.36086625444448,23,,,,,,,,,,,,,
1410262922,2014-09-09 12:42:02,,,,,43.4084231146,297.904015671,278.315377081,431.263467189,419.980411361,334.730656219,309.187071499,320.470127326,7.652014871767983,19.126927123925906,52.82983276916668,23,,,,,,,,,,,,,
1410262924,2014-09-09 12:42:04,,,,,,,,,,,,,,,,,,,,,,,,,43.3'C,85%,233M,1.37|1.22|0.6,
1410262926,2014-09-09 12:42:06,,,,,46.3858961802,297.433888345,278.315377081,446.934378061,421.39079334,330.029382958,304.17238002,320.470127326,6.353320601049721,44.80400478851851,56.66049987222221,23,,,,,,,,,,,,,
1410262930,2014-09-09 12:42:10,,,,,42.1547502449,296.180215475,278.315377081,487.992164545,419.980411361,327.992164545,309.187071499,320.470127326,2.8901358772928076,124.18007037577775,40.35114448398141,23,,,,,,,,,,,,,
1410262934,2014-09-09 12:42:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1410262935,2014-09-09 12:42:15,,,,,42.4681684623,298.844270323,278.315377081,462.761998041,419.196865818,335.044074437,309.970617042,320.470127326,10.249403413204348,79.31483295177784,51.45137301907405,23,,,,,,,,,,,,,
1410262939,2014-09-09 12:42:19,,,,,41.9980411361,299.314397649,278.315377081,441.919686582,420.13712047,333.163565132,311.380999021,320.470127326,11.548097683922611,38.48920811185181,44.442993432685185,23,,,,,,,,,,,,,
